2316.0001	-0.162378	1565.0774	2228.5248
2298.0001	-0.161316	1561.9339	2224.1330
2298.0001	-0.160250	1558.7904	2219.7411
2198.0001	-0.158983	1554.8064	2212.8929
2361.0001	-0.157848	1551.4928	2208.2539
2272.0001	-0.155999	1545.5292	2196.9413
2298.0001	-0.155343	1543.0802	2190.7363
2198.0001	-0.154189	1539.7356	2185.8758
2272.0001	-0.153209	1536.3797	2178.3527
2167.0001	-0.151883	1532.6126	2173.0547
2298.0001	-0.151813	1531.6473	2167.7709
2198.0001	-0.150680	1528.3541	2162.6323
2198.0001	-0.149480	1524.9219	2157.4681
2144.0001	-0.149034	1523.1221	2152.0301
2151.0001	-0.146252	1514.7723	2136.8970
2144.0001	-0.145318	1511.8548	2130.8930
2182.0001	-0.144116	1507.8283	2121.1607
2159.0001	-0.142585	1503.5095	2114.1788
2129.0001	-0.142069	1501.6274	2108.7976
2121.0001	-0.140814	1498.1951	2103.6333
-1.0000	-0.140649	1497.2147	2099.2096
2121.0001	-0.138644	1491.7054	2090.4977
2129.0001	-0.137284	1488.2634	2086.5540
-1.0000	-0.135959	1484.7178	2081.2250
-1.0000	-0.135329	1482.4230	2074.1856
2107.0001	-0.134098	1479.1298	2069.0470
2107.0001	-0.133186	1476.6869	2065.1441
2092.0001	-0.131794	1473.0899	2060.0932
2107.0001	-0.132040	1473.1193	2056.4314
2107.0001	-0.130768	1469.8004	2051.4319
2114.0001	-0.128951	1464.9041	2042.9051
2092.0001	-0.127662	1461.5852	2037.9056
2078.0001	-0.126980	1459.5746	2033.2197
2099.0001	-0.125230	1455.1220	2026.5725
2078.0001	-0.124359	1452.6889	2021.4491
2078.0001	-0.123066	1449.4268	2016.5319
2085.0001	-0.122105	1446.6376	2009.8326
2092.0001	-0.121211	1444.3958	2006.3983
2092.0001	-0.119730	1440.6129	2000.0187
1976.0001	-0.116869	1433.5163	1989.0002
2078.0001	-0.115515	1430.0372	1982.5329
2002.0001	-0.114528	1427.6563	1979.0729
2085.0001	-0.113507	1424.7432	1971.4878
1970.0001	-0.112685	1422.6609	1967.5796
2050.0001	-0.111366	1419.4501	1962.3844
2016.0001	-0.109970	1416.1002	1957.1634
1920.0001	-0.109480	1414.5529	1951.9159
1951.0001	-0.108164	1411.3988	1946.8031
1951.0001	-0.106092	1406.5494	1939.5793
1914.0001	-0.104569	1403.0038	1934.2502
1938.0001	-0.103721	1400.7249	1928.2923
1951.0001	-0.102228	1397.2616	1922.9066
1945.0001	-0.101136	1394.6691	1918.2570
1932.0001	-0.099540	1391.0721	1913.2061
1908.0001	-0.098535	1388.4787	1906.6149
1945.0001	-0.096312	1383.5212	1899.5869
1920.0001	-0.096115	1382.5090	1893.0001
1920.0001	-0.094621	1379.1591	1887.7791
0.0000	-0.093693	1376.8235	1881.7389
1908.0001	-0.091472	1371.9794	1874.8756
1902.0001	-0.090742	1370.1283	1869.7158
1920.0001	-0.089061	1366.4693	1864.2220
1896.0001	-0.087699	1363.2524	1856.7246
1908.0001	-0.086044	1359.6758	1851.1741
1902.0001	-0.084257	1355.8777	1845.6546
1896.0001	-0.082834	1352.6041	1838.0748
1896.0001	-0.080694	1347.9239	1829.1565
1890.0001	-0.078286	1342.9044	1821.6856
1896.0001	-0.077228	1340.6883	1818.1122
1878.0001	-0.075359	1336.8646	1812.7318
1896.0001	-0.074281	1334.5139	1807.5516
1844.0001	-0.072479	1330.8239	1801.8364
1878.0001	-0.071565	1328.8080	1796.7900
1861.0001	-0.069715	1325.0613	1790.9924
1884.0001	-0.068716	1323.0100	1787.3057
1844.0001	-0.066826	1319.2376	1781.6471
1878.0001	-0.065524	1316.4069	1774.0053
1806.0001	-0.063822	1313.0260	1768.5629
1827.0001	-0.061963	1309.4343	1763.8725
1811.0001	-0.059642	1304.8887	1756.5610
1764.0001	-0.058474	1302.6159	1752.9053
1795.0001	-0.056619	1299.0393	1747.3548
1753.0001	-0.054947	1295.9064	1743.6840
1753.0001	-0.053070	1292.3298	1738.1335
1764.0001	-0.052320	1290.8347	1734.5496
1769.0001	-0.049829	1286.1554	1727.5729
1743.0001	-0.049188	1284.8091	1722.7941
1733.0001	-0.046636	1280.0731	1715.7350
1753.0001	-0.045641	1278.1449	1710.9925
1748.0001	-0.043870	1274.8774	1705.7148
1738.0001	-0.042460	1272.1654	1698.5983
1738.0001	-0.041251	1269.8139	1691.4765
1728.0001	-0.037999	1263.9697	1682.6308
1748.0001	-0.036586	1261.3038	1674.8756
-1.0000	-0.034696	1257.9539	1669.6546
1728.0001	-0.034025	1256.6591	1664.5976
1728.0001	-0.031384	1252.0311	1657.3428
1714.0001	-0.029984	1249.5307	1651.4159
1724.0001	-0.027848	1245.8408	1645.7007
1728.0001	-0.026756	1243.9701	1642.9821
1681.0001	-0.023927	1239.1516	1635.9798
1658.0001	-0.023142	1237.8168	1633.8636
1709.0001	-0.020853	1233.9674	1628.6223
1667.0001	-0.019725	1232.0498	1624.6007
1667.0001	-0.017721	1228.6999	1619.3798
1685.0001	-0.017283	1227.9153	1615.0642
1695.0001	-0.014466	1223.2669	1608.3090
1671.0001	-0.013409	1221.4929	1602.7320
1640.0001	-0.011357	1218.1430	1597.5110
1690.0001	-0.010446	1216.5888	1588.0197
1601.0001	-0.008276	1213.0999	1582.7731
1690.0001	-0.007262	1211.4437	1575.7797
1618.0001	-0.004417	1206.9291	1568.6897
1609.0001	-0.003309	1205.1701	1562.2526
1627.0001	-0.000186	1200.2897	1554.8074
1609.0001	0.000626	1199.0303	1548.3907
1601.0001	0.002967	1195.4227	1542.6188
1588.0001	0.003826	1194.1083	1540.0030
1597.0001	0.006240	1190.4236	1534.6483
1592.0001	0.007241	1188.9179	1530.3433
1584.0001	0.010352	1184.2333	1523.0061
1580.0001	0.010370	1184.2520	1518.6232
1588.0001	0.012549	1181.0102	1513.2065
1576.0001	0.014137	1178.6702	1508.7474
1580.0001	0.016467	1175.2379	1503.5831
1592.0001	0.017456	1173.8350	1498.7219
1568.0001	0.020565	1169.3204	1491.6318
1552.0001	0.021239	1168.4171	1486.7910
1544.0001	0.023504	1165.1753	1481.3743
1552.0001	0.026333	1161.1806	1473.8051
1505.0001	0.028812	1157.6864	1468.1979
1544.0001	0.031905	1153.4234	1459.3567
1528.0001	0.034388	1149.9859	1453.8319
1469.0001	0.035726	1148.1409	1450.9743
1462.0001	0.039244	1143.3171	1443.6114
1487.0001	0.041474	1140.2001	1441.0221
1476.0001	0.043982	1136.8193	1435.5797
1455.0001	0.048620	1130.5633	1427.0175
1473.0001	0.051492	1126.6730	1422.7753
0.0000	0.054507	1122.6792	1417.1477
1458.0001	0.058444	1117.5207	1409.6511
1462.0001	0.061569	1113.8025	1398.2500
1476.0001	0.063588	1111.5583	1388.9908
1476.0001	0.066437	1107.9764	1383.0798
0.0000	0.067180	1107.1766	1379.6243
1458.0001	0.070845	1102.6514	1371.8132
1428.0001	0.072048	1101.2183	1368.6722
1465.0001	0.074871	1097.7755	1362.7869
1465.0001	0.076594	1095.8828	1356.6846
1438.0001	0.079449	1092.4656	1350.6602
1434.0001	0.081771	1089.6569	1346.4022
1441.0001	0.084773	1086.1007	1340.3521
1424.0001	0.087849	1082.4878	1334.2196
1385.0001	0.091363	1078.5596	1325.5122
1424.0001	0.094490	1074.9724	1319.2407
1363.0001	0.096600	1072.5552	1315.1987
1373.0001	0.099609	1069.1895	1308.8962
1357.0001	0.102499	1065.8963	1303.7577
1366.0001	0.105784	1062.2267	1297.5428
1360.0001	0.107617	1060.1806	1294.2166
1354.0001	0.111826	1055.5934	1285.9627
1351.0001	0.114253	1053.1445	1279.7576
1348.0001	0.117538	1049.6139	1273.5685
1357.0001	0.121417	1045.4855	1266.3341
1351.0001	0.124714	1042.0117	1260.2274
1363.0001	0.129863	1036.5077	1251.8760
1339.0001	0.133303	1032.9001	1246.1040
1345.0001	0.137040	1029.0091	1239.9202
1328.0001	0.139574	1026.5964	1234.2971
1330.0001	0.143136	1023.0348	1227.8865
1328.0001	0.145773	1020.2882	1224.0714
1296.0001	0.149458	1016.5929	1217.9956
1305.0001	0.151801	1014.1606	1214.8138
1288.0001	0.155422	1010.6044	1208.7637
1280.0001	0.158166	1007.9808	1203.8926
1264.0001	0.161847	1004.3989	1197.9817
1264.0001	0.165560	1000.8170	1192.0707
1272.0001	0.170404	996.2351	1184.1772
1261.0001	0.174428	992.4008	1178.0758
1280.0001	0.177064	990.1838	1172.5608
