1600499633.9684	x	-0.0004	y	-0.0004	z	-0.0000
1600499633.9733	x	-0.0004	y	-0.0005	z	-0.0000
1600499633.9783	x	-0.0004	y	-0.0006	z	-0.0000
1600499633.9833	x	-0.0001	y	-0.0003	z	-0.0001
1600499633.9885	x	-0.0001	y	-0.0003	z	-0.0001
1600499633.9933	x	-0.0001	y	-0.0004	z	-0.0001
1600499633.9985	x	-0.0001	y	-0.0005	z	-0.0001
1600499634.0037	x	-0.0001	y	-0.0005	z	-0.0001
1600499634.0083	x	-0.0001	y	-0.0006	z	-0.0001
1600499634.0134	x	-0.0002	y	-0.0006	z	-0.0002
1600499634.0183	x	-0.0002	y	-0.0007	z	-0.0002
1600499634.0232	x	-0.0002	y	-0.0008	z	-0.0002
1600499634.0285	x	-0.0002	y	-0.0009	z	-0.0002
1600499634.0336	x	-0.0002	y	-0.0010	z	-0.0002
1600499634.0385	x	-0.0003	y	-0.0012	z	-0.0002
1600499634.0435	x	-0.0003	y	-0.0013	z	-0.0002
1600499634.0484	x	-0.0002	y	-0.0005	z	-0.0001
1600499634.0535	x	-0.0002	y	-0.0006	z	-0.0001
1600499634.0585	x	-0.0002	y	-0.0007	z	-0.0001
1600499634.0638	x	-0.0002	y	-0.0008	z	-0.0001
1600499634.0685	x	-0.0003	y	-0.0009	z	-0.0001
1600499634.0735	x	-0.0003	y	-0.0010	z	-0.0001
1600499634.0786	x	-0.0003	y	-0.0011	z	-0.0001
1600499634.0837	x	0.0000	y	0.0001	z	-0.0003
1600499634.0887	x	0.0000	y	0.0001	z	-0.0003
1600499634.0937	x	0.0001	y	0.0000	z	-0.0003
1600499634.0987	x	0.0001	y	-0.0000	z	-0.0004
1600499634.1037	x	0.0001	y	-0.0001	z	-0.0004
1600499634.1088	x	0.0001	y	-0.0001	z	-0.0004
1600499634.1137	x	0.0004	y	-0.0004	z	-0.0000
1600499634.1187	x	0.0004	y	-0.0004	z	-0.0000
1600499634.1237	x	0.0005	y	-0.0005	z	-0.0000
1600499634.1288	x	0.0005	y	-0.0006	z	0.0000
1600499634.1338	x	0.0006	y	-0.0007	z	0.0000
1600499634.1389	x	0.0006	y	-0.0008	z	0.0000
1600499634.1439	x	0.0006	y	-0.0009	z	0.0000
1600499634.1488	x	0.0001	y	-0.0005	z	0.0004
1600499634.1538	x	0.0001	y	-0.0006	z	0.0004
1600499634.1588	x	0.0001	y	-0.0007	z	0.0005
1600499634.1640	x	0.0001	y	-0.0008	z	0.0005
1600499634.1686	x	0.0001	y	-0.0009	z	0.0006
1600499634.1738	x	0.0000	y	-0.0011	z	0.0006
1600499634.1788	x	0.0000	y	-0.0012	z	0.0007
1600499634.1837	x	0.0000	y	-0.0004	z	0.0002
1600499634.1887	x	0.0000	y	-0.0005	z	0.0002
1600499634.1938	x	0.0000	y	-0.0006	z	0.0002
1600499634.1990	x	0.0000	y	-0.0007	z	0.0002
1600499634.2041	x	0.0000	y	-0.0008	z	0.0002
1600499634.2089	x	0.0000	y	-0.0009	z	0.0002
1600499634.2140	x	-0.0000	y	-0.0001	z	-0.0002
1600499634.2190	x	-0.0001	y	-0.0002	z	-0.0002
1600499634.2240	x	-0.0001	y	-0.0003	z	-0.0002
1600499634.2291	x	-0.0001	y	-0.0003	z	-0.0002
1600499634.2341	x	-0.0001	y	-0.0004	z	-0.0002
1600499634.2390	x	-0.0001	y	-0.0005	z	-0.0002
1600499634.2440	x	0.0001	y	-0.0001	z	-0.0001
1600499634.2488	x	0.0001	y	-0.0002	z	-0.0001
1600499634.2540	x	0.0001	y	-0.0002	z	-0.0001
1600499634.2590	x	0.0001	y	-0.0003	z	-0.0001
1600499634.2644	x	0.0001	y	-0.0004	z	-0.0001
1600499634.2689	x	0.0001	y	-0.0005	z	-0.0001
1600499634.2739	x	0.0001	y	-0.0006	z	-0.0001
1600499634.2792	x	0.0001	y	-0.0004	z	-0.0002
1600499634.2841	x	0.0001	y	-0.0005	z	-0.0002
1600499634.2894	x	0.0001	y	-0.0006	z	-0.0002
1600499634.2941	x	0.0001	y	-0.0007	z	-0.0002
1600499634.2993	x	0.0001	y	-0.0008	z	-0.0002
1600499634.3042	x	0.0000	y	-0.0009	z	-0.0003
1600499634.3090	x	0.0000	y	-0.0010	z	-0.0003
1600499634.3141	x	0.0001	y	-0.0003	z	0.0001
1600499634.3192	x	0.0001	y	-0.0003	z	0.0001
1600499634.3243	x	0.0001	y	-0.0004	z	0.0001
1600499634.3294	x	0.0001	y	-0.0005	z	0.0001
1600499634.3344	x	0.0001	y	-0.0006	z	0.0001
1600499634.3392	x	0.0001	y	-0.0007	z	0.0001
1600499634.3443	x	0.0000	y	-0.0001	z	0.0000
1600499634.3492	x	0.0000	y	-0.0002	z	0.0000
1600499634.3542	x	-0.0000	y	-0.0003	z	0.0000
1600499634.3593	x	-0.0000	y	-0.0003	z	0.0000
1600499634.3645	x	-0.0000	y	-0.0004	z	0.0000
1600499634.3692	x	-0.0000	y	-0.0005	z	0.0000
1600499634.3745	x	-0.0000	y	-0.0006	z	0.0000
1600499634.3793	x	0.0001	y	-0.0002	z	-0.0002
1600499634.3843	x	0.0001	y	-0.0003	z	-0.0002
1600499634.3893	x	0.0001	y	-0.0003	z	-0.0002
1600499634.3943	x	0.0001	y	-0.0004	z	-0.0003
1600499634.3994	x	0.0001	y	-0.0005	z	-0.0003
1600499634.4043	x	0.0001	y	-0.0006	z	-0.0003
1600499634.4092	x	0.0001	y	-0.0007	z	-0.0003
1600499634.4143	x	0.0002	y	-0.0004	z	0.0000
1600499634.4191	x	0.0002	y	-0.0005	z	0.0000
1600499634.4243	x	0.0003	y	-0.0006	z	0.0000
1600499634.4294	x	0.0003	y	-0.0007	z	0.0001
1600499634.4344	x	0.0003	y	-0.0008	z	0.0001
1600499634.4394	x	0.0003	y	-0.0009	z	0.0001
1600499634.4443	x	0.0002	y	-0.0004	z	0.0000
1600499634.4494	x	0.0002	y	-0.0004	z	0.0000
1600499634.4544	x	0.0002	y	-0.0005	z	0.0001
1600499634.4594	x	0.0002	y	-0.0006	z	0.0001
1600499634.4646	x	0.0002	y	-0.0007	z	0.0001
1600499634.4693	x	0.0003	y	-0.0008	z	0.0001
1600499634.4743	x	0.0003	y	-0.0009	z	0.0001
1600499634.4795	x	0.0001	y	-0.0004	z	0.0000
1600499634.4844	x	0.0001	y	-0.0005	z	0.0000
1600499634.4895	x	0.0001	y	-0.0006	z	0.0001
1600499634.4947	x	0.0001	y	-0.0007	z	0.0001
1600499634.4996	x	0.0000	y	-0.0007	z	0.0001
1600499634.5043	x	0.0000	y	-0.0008	z	0.0001
1600499634.5109	x	0.0000	y	-0.0009	z	0.0001
1600499634.5147	x	0.0000	y	-0.0011	z	0.0001
1600499634.5194	x	0.0004	y	-0.0003	z	-0.0000
1600499634.5244	x	0.0005	y	-0.0003	z	-0.0000
1600499634.5293	x	0.0005	y	-0.0004	z	-0.0000
1600499634.5342	x	0.0005	y	-0.0005	z	-0.0000
1600499634.5394	x	0.0005	y	-0.0006	z	-0.0000
1600499634.5447	x	0.0005	y	-0.0007	z	-0.0000
1600499634.5493	x	0.0002	y	-0.0003	z	-0.0001
1600499634.5546	x	0.0002	y	-0.0004	z	-0.0001
1600499634.5596	x	0.0002	y	-0.0005	z	-0.0001
1600499634.5647	x	0.0002	y	-0.0006	z	-0.0001
1600499634.5695	x	0.0002	y	-0.0007	z	-0.0001
1600499634.5745	x	0.0002	y	-0.0008	z	-0.0001
1600499634.5797	x	0.0002	y	-0.0009	z	-0.0001
1600499634.5847	x	0.0001	y	-0.0004	z	0.0000
1600499634.5897	x	0.0001	y	-0.0005	z	0.0001
1600499634.5948	x	0.0001	y	-0.0006	z	0.0001
1600499634.5998	x	0.0001	y	-0.0007	z	0.0001
1600499634.6047	x	0.0001	y	-0.0008	z	0.0001
1600499634.6097	x	0.0001	y	-0.0009	z	0.0001
1600499634.6147	x	0.0002	y	-0.0002	z	-0.0001
1600499634.6197	x	0.0002	y	-0.0002	z	-0.0001
1600499634.6247	x	0.0002	y	-0.0003	z	-0.0001
1600499634.6299	x	0.0002	y	-0.0004	z	-0.0001
1600499634.6347	x	0.0002	y	-0.0005	z	-0.0001
1600499634.6426	x	0.0003	y	-0.0006	z	-0.0001
1600499634.6446	x	0.0003	y	-0.0007	z	-0.0001
1600499634.6498	x	0.0003	y	-0.0003	z	-0.0002
1600499634.6546	x	0.0003	y	-0.0004	z	-0.0002
1600499634.6600	x	0.0003	y	-0.0005	z	-0.0002
1600499634.6649	x	0.0003	y	-0.0006	z	-0.0002
1600499634.6699	x	0.0003	y	-0.0007	z	-0.0002
1600499634.6749	x	0.0003	y	-0.0008	z	-0.0002
1600499634.6799	x	0.0003	y	-0.0009	z	-0.0002
1600499634.6848	x	0.0001	y	-0.0004	z	0.0000
1600499634.6898	x	0.0000	y	-0.0005	z	0.0000
1600499634.6951	x	0.0000	y	-0.0006	z	0.0000
1600499634.7000	x	0.0000	y	-0.0007	z	0.0001
1600499634.7048	x	-0.0000	y	-0.0008	z	0.0001
1600499634.7098	x	-0.0000	y	-0.0009	z	0.0001
1600499634.7148	x	0.0001	y	-0.0002	z	-0.0001
1600499634.7200	x	0.0001	y	-0.0003	z	-0.0001
1600499634.7248	x	0.0001	y	-0.0004	z	-0.0001
1600499634.7301	x	0.0000	y	-0.0004	z	-0.0001
1600499634.7349	x	0.0000	y	-0.0005	z	-0.0001
1600499634.7400	x	0.0000	y	-0.0006	z	-0.0001
1600499634.7448	x	0.0000	y	-0.0007	z	-0.0001
1600499634.7499	x	0.0001	y	-0.0003	z	0.0000
1600499634.7549	x	0.0001	y	-0.0004	z	0.0000
1600499634.7599	x	0.0001	y	-0.0005	z	0.0000
1600499634.7649	x	0.0001	y	-0.0006	z	0.0000
1600499634.7699	x	0.0001	y	-0.0007	z	0.0001
1600499634.7752	x	0.0001	y	-0.0007	z	0.0001
1600499634.7797	x	0.0002	y	-0.0002	z	0.0003
1600499634.7851	x	0.0002	y	-0.0003	z	0.0003
1600499634.7901	x	0.0002	y	-0.0004	z	0.0004
1600499634.7952	x	0.0002	y	-0.0005	z	0.0004
1600499634.8004	x	0.0002	y	-0.0005	z	0.0004
1600499634.8050	x	0.0002	y	-0.0006	z	0.0005
1600499634.8101	x	0.0002	y	-0.0007	z	0.0005
1600499634.8151	x	0.0003	y	-0.0003	z	-0.0003
1600499634.8201	x	0.0004	y	-0.0004	z	-0.0003
1600499634.8250	x	0.0004	y	-0.0004	z	-0.0003
1600499634.8303	x	0.0004	y	-0.0005	z	-0.0004
1600499634.8351	x	0.0004	y	-0.0006	z	-0.0004
1600499634.8401	x	0.0004	y	-0.0007	z	-0.0004
1600499634.8450	x	0.0004	y	-0.0008	z	-0.0004
1600499634.8500	x	0.0001	y	-0.0005	z	-0.0001
1600499634.8552	x	0.0001	y	-0.0006	z	-0.0001
1600499634.8602	x	0.0001	y	-0.0007	z	-0.0001
1600499634.8652	x	0.0001	y	-0.0008	z	-0.0001
1600499634.8701	x	0.0001	y	-0.0009	z	-0.0001
1600499634.8753	x	0.0001	y	-0.0010	z	-0.0001
1600499634.8802	x	0.0001	y	-0.0011	z	-0.0001
1600499634.8852	x	0.0001	y	-0.0002	z	0.0001
1600499634.8901	x	0.0001	y	-0.0003	z	0.0001
1600499634.8954	x	0.0001	y	-0.0004	z	0.0001
1600499634.9004	x	0.0001	y	-0.0004	z	0.0001
1600499634.9052	x	0.0001	y	-0.0005	z	0.0001
1600499634.9103	x	0.0001	y	-0.0006	z	0.0001
1600499634.9152	x	-0.0003	y	-0.0005	z	-0.0002
1600499634.9202	x	-0.0003	y	-0.0006	z	-0.0003
1600499634.9252	x	-0.0003	y	-0.0007	z	-0.0003
1600499634.9305	x	-0.0004	y	-0.0008	z	-0.0003
1600499634.9354	x	-0.0004	y	-0.0009	z	-0.0003
1600499634.9404	x	-0.0004	y	-0.0010	z	-0.0003
1600499634.9454	x	0.0002	y	-0.0003	z	0.0001
1600499634.9504	x	0.0002	y	-0.0003	z	0.0001
1600499634.9554	x	0.0002	y	-0.0004	z	0.0001
1600499634.9603	x	0.0002	y	-0.0005	z	0.0001
1600499634.9654	x	0.0002	y	-0.0006	z	0.0001
1600499634.9703	x	0.0002	y	-0.0007	z	0.0002
1600499634.9753	x	0.0002	y	-0.0008	z	0.0002
1600499634.9804	x	0.0004	y	-0.0005	z	-0.0000
1600499634.9852	x	0.0004	y	-0.0006	z	-0.0000
1600499634.9903	x	0.0004	y	-0.0007	z	-0.0000
1600499634.9957	x	0.0005	y	-0.0008	z	-0.0000
1600499635.0006	x	0.0005	y	-0.0009	z	-0.0000
1600499635.0055	x	0.0005	y	-0.0011	z	-0.0000
1600499635.0102	x	0.0005	y	-0.0012	z	-0.0000
1600499635.0155	x	0.0001	y	-0.0006	z	0.0003
1600499635.0203	x	0.0001	y	-0.0007	z	0.0003
1600499635.0252	x	0.0001	y	-0.0008	z	0.0004
1600499635.0303	x	0.0001	y	-0.0009	z	0.0004
1600499635.0353	x	0.0001	y	-0.0010	z	0.0004
1600499635.0424	x	0.0001	y	-0.0011	z	0.0004
1600499635.0453	x	0.0001	y	-0.0012	z	0.0005
1600499635.0505	x	0.0006	y	-0.0005	z	0.0002
1600499635.0561	x	0.0006	y	-0.0005	z	0.0002
1600499635.0604	x	0.0006	y	-0.0006	z	0.0002
1600499635.0656	x	0.0007	y	-0.0007	z	0.0002
1600499635.0705	x	0.0007	y	-0.0008	z	0.0002
1600499635.0755	x	0.0007	y	-0.0009	z	0.0002
1600499635.0805	x	0.0003	y	-0.0005	z	0.0001
1600499635.0856	x	0.0003	y	-0.0006	z	0.0001
1600499635.0906	x	0.0003	y	-0.0007	z	0.0001
1600499635.0958	x	0.0003	y	-0.0008	z	0.0001
1600499635.1006	x	0.0003	y	-0.0009	z	0.0001
1600499635.1056	x	0.0003	y	-0.0010	z	0.0001
1600499635.1105	x	0.0003	y	-0.0011	z	0.0001
1600499635.1156	x	0.0003	y	-0.0003	z	-0.0001
1600499635.1205	x	0.0003	y	-0.0003	z	-0.0002
1600499635.1255	x	0.0003	y	-0.0004	z	-0.0002
1600499635.1308	x	0.0003	y	-0.0005	z	-0.0002
1600499635.1355	x	0.0003	y	-0.0005	z	-0.0001
1600499635.1406	x	0.0003	y	-0.0006	z	-0.0001
1600499635.1455	x	0.0002	y	-0.0005	z	0.0000
1600499635.1507	x	0.0002	y	-0.0006	z	0.0000
1600499635.1555	x	0.0002	y	-0.0006	z	0.0000
1600499635.1607	x	0.0002	y	-0.0007	z	0.0001
1600499635.1656	x	0.0002	y	-0.0008	z	0.0001
1600499635.1707	x	0.0002	y	-0.0010	z	0.0001
1600499635.1757	x	0.0002	y	-0.0011	z	0.0001
1600499635.1807	x	-0.0004	y	-0.0002	z	-0.0001
1600499635.1857	x	-0.0004	y	-0.0003	z	-0.0001
1600499635.1907	x	-0.0005	y	-0.0004	z	-0.0001
1600499635.1958	x	-0.0005	y	-0.0005	z	-0.0001
1600499635.2007	x	-0.0006	y	-0.0005	z	-0.0001
1600499635.2056	x	-0.0006	y	-0.0006	z	-0.0001
1600499635.2106	x	-0.0007	y	-0.0007	z	-0.0001
1600499635.2156	x	-0.0004	y	-0.0001	z	-0.0002
1600499635.2207	x	-0.0004	y	-0.0001	z	-0.0002
1600499635.2258	x	-0.0004	y	-0.0002	z	-0.0002
1600499635.2310	x	-0.0005	y	-0.0003	z	-0.0002
1600499635.2360	x	-0.0005	y	-0.0003	z	-0.0002
1600499635.2409	x	-0.0005	y	-0.0004	z	-0.0002
1600499635.2460	x	-0.0002	y	-0.0003	z	-0.0004
1600499635.2509	x	-0.0002	y	-0.0003	z	-0.0004
1600499635.2560	x	-0.0002	y	-0.0004	z	-0.0005
1600499635.2608	x	-0.0002	y	-0.0005	z	-0.0005
1600499635.2661	x	-0.0002	y	-0.0006	z	-0.0005
1600499635.2710	x	-0.0002	y	-0.0007	z	-0.0005
1600499635.2761	x	-0.0002	y	-0.0008	z	-0.0005
1600499635.2808	x	0.0004	y	-0.0005	z	-0.0000
1600499635.2859	x	0.0005	y	-0.0006	z	-0.0000
1600499635.2909	x	0.0005	y	-0.0007	z	-0.0000
1600499635.2961	x	0.0005	y	-0.0008	z	-0.0000
1600499635.3008	x	0.0006	y	-0.0009	z	0.0000
1600499635.3059	x	0.0006	y	-0.0010	z	0.0000
1600499635.3111	x	0.0007	y	-0.0011	z	0.0000
1600499635.3161	x	0.0004	y	-0.0006	z	0.0002
1600499635.3210	x	0.0004	y	-0.0007	z	0.0002
1600499635.3262	x	0.0004	y	-0.0008	z	0.0003
1600499635.3312	x	0.0004	y	-0.0009	z	0.0003
1600499635.3360	x	0.0004	y	-0.0010	z	0.0003
1600499635.3409	x	0.0005	y	-0.0011	z	0.0003
1600499635.3462	x	0.0003	y	-0.0002	z	0.0003
1600499635.3511	x	0.0003	y	-0.0003	z	0.0003
1600499635.3563	x	0.0003	y	-0.0003	z	0.0004
1600499635.3612	x	0.0003	y	-0.0004	z	0.0004
1600499635.3662	x	0.0004	y	-0.0005	z	0.0004
1600499635.3712	x	0.0004	y	-0.0006	z	0.0005
1600499635.3761	x	0.0004	y	-0.0006	z	0.0005
1600499635.3811	x	0.0003	y	-0.0002	z	0.0002
1600499635.3861	x	0.0003	y	-0.0003	z	0.0002
1600499635.3912	x	0.0003	y	-0.0003	z	0.0002
1600499635.3963	x	0.0003	y	-0.0004	z	0.0002
1600499635.4011	x	0.0003	y	-0.0005	z	0.0002
1600499635.4060	x	0.0003	y	-0.0006	z	0.0003
1600499635.4110	x	0.0003	y	-0.0007	z	0.0003
1600499635.4160	x	0.0004	y	-0.0005	z	-0.0002
1600499635.4208	x	0.0004	y	-0.0006	z	-0.0002
1600499635.4259	x	0.0004	y	-0.0007	z	-0.0003
1600499635.4310	x	0.0005	y	-0.0008	z	-0.0003
1600499635.4356	x	0.0005	y	-0.0009	z	-0.0003
1600499635.4413	x	0.0005	y	-0.0010	z	-0.0003
1600499635.4457	x	0.0004	y	-0.0002	z	0.0000
1600499635.4509	x	0.0004	y	-0.0003	z	0.0000
1600499635.4560	x	0.0004	y	-0.0003	z	0.0000
1600499635.4609	x	0.0004	y	-0.0004	z	0.0000
1600499635.4661	x	0.0004	y	-0.0005	z	0.0001
1600499635.4711	x	0.0004	y	-0.0006	z	0.0001
1600499635.4763	x	0.0004	y	-0.0006	z	0.0001
1600499635.4811	x	0.0000	y	-0.0004	z	-0.0001
1600499635.4863	x	0.0000	y	-0.0004	z	-0.0001
1600499635.4912	x	-0.0000	y	-0.0005	z	-0.0001
1600499635.4965	x	-0.0000	y	-0.0006	z	-0.0001
1600499635.5012	x	-0.0001	y	-0.0007	z	-0.0001
1600499635.5062	x	-0.0001	y	-0.0008	z	-0.0001
1600499635.5112	x	-0.0001	y	-0.0009	z	-0.0001
1600499635.5164	x	0.0001	y	-0.0004	z	0.0000
1600499635.5212	x	0.0001	y	-0.0005	z	0.0001
1600499635.5260	x	0.0001	y	-0.0006	z	0.0001
1600499635.5312	x	0.0001	y	-0.0006	z	0.0001
1600499635.5361	x	0.0001	y	-0.0007	z	0.0001
1600499635.5409	x	0.0000	y	-0.0008	z	0.0001
1600499635.5458	x	0.0001	y	-0.0002	z	-0.0002
1600499635.5507	x	0.0001	y	-0.0003	z	-0.0002
1600499635.5557	x	0.0001	y	-0.0004	z	-0.0002
1600499635.5610	x	0.0001	y	-0.0005	z	-0.0002
1600499635.5658	x	0.0001	y	-0.0005	z	-0.0002
1600499635.5706	x	0.0001	y	-0.0006	z	-0.0002
1600499635.5757	x	0.0001	y	-0.0007	z	-0.0002
1600499635.5808	x	0.0002	y	-0.0005	z	-0.0001
1600499635.5859	x	0.0002	y	-0.0006	z	-0.0001
1600499635.5909	x	0.0002	y	-0.0007	z	-0.0000
1600499635.5961	x	0.0002	y	-0.0008	z	-0.0000
1600499635.6010	x	0.0002	y	-0.0009	z	-0.0000
1600499635.6060	x	0.0002	y	-0.0010	z	-0.0000
1600499635.6110	x	0.0003	y	-0.0011	z	-0.0000
1600499635.6159	x	0.0002	y	-0.0003	z	0.0001
1600499635.6210	x	0.0002	y	-0.0004	z	0.0001
1600499635.6260	x	0.0002	y	-0.0005	z	0.0001
1600499635.6311	x	0.0002	y	-0.0005	z	0.0002
1600499635.6361	x	0.0002	y	-0.0006	z	0.0002
1600499635.6412	x	0.0002	y	-0.0007	z	0.0002
1600499635.6464	x	0.0002	y	-0.0002	z	-0.0000
1600499635.6515	x	0.0002	y	-0.0003	z	-0.0000
1600499635.6565	x	0.0002	y	-0.0004	z	-0.0000
1600499635.6617	x	0.0002	y	-0.0005	z	-0.0000
1600499635.6666	x	0.0002	y	-0.0005	z	0.0000
1600499635.6715	x	0.0002	y	-0.0006	z	0.0000
1600499635.6765	x	0.0002	y	-0.0007	z	0.0000
1600499635.6816	x	0.0002	y	-0.0004	z	-0.0000
1600499635.6866	x	0.0002	y	-0.0005	z	-0.0000
1600499635.6917	x	0.0002	y	-0.0005	z	-0.0000
1600499635.6967	x	0.0002	y	-0.0006	z	-0.0000
1600499635.7016	x	0.0002	y	-0.0007	z	-0.0000
1600499635.7066	x	0.0002	y	-0.0008	z	-0.0000
1600499635.7117	x	0.0004	y	-0.0004	z	0.0002
1600499635.7167	x	0.0004	y	-0.0004	z	0.0002
1600499635.7216	x	0.0005	y	-0.0005	z	0.0003
1600499635.7266	x	0.0005	y	-0.0006	z	0.0003
1600499635.7318	x	0.0005	y	-0.0007	z	0.0003
1600499635.7367	x	0.0005	y	-0.0008	z	0.0003
1600499635.7420	x	0.0005	y	-0.0008	z	0.0003
1600499635.7466	x	-0.0001	y	-0.0002	z	-0.0003
1600499635.7518	x	-0.0001	y	-0.0002	z	-0.0003
1600499635.7568	x	-0.0002	y	-0.0003	z	-0.0003
1600499635.7619	x	-0.0002	y	-0.0004	z	-0.0004
1600499635.7669	x	-0.0002	y	-0.0005	z	-0.0004
1600499635.7718	x	-0.0002	y	-0.0006	z	-0.0004
1600499635.7768	x	-0.0002	y	-0.0007	z	-0.0004
1600499635.7817	x	0.0002	y	-0.0003	z	-0.0002
1600499635.7868	x	0.0002	y	-0.0004	z	-0.0002
1600499635.7919	x	0.0002	y	-0.0005	z	-0.0002
1600499635.7969	x	0.0002	y	-0.0006	z	-0.0002
1600499635.8018	x	0.0002	y	-0.0007	z	-0.0002
1600499635.8069	x	0.0002	y	-0.0008	z	-0.0002
1600499635.8120	x	0.0001	y	-0.0002	z	-0.0000
1600499635.8167	x	0.0001	y	-0.0002	z	-0.0000
1600499635.8220	x	0.0001	y	-0.0003	z	-0.0000
1600499635.8267	x	0.0001	y	-0.0004	z	0.0000
1600499635.8320	x	0.0001	y	-0.0004	z	0.0000
1600499635.8369	x	0.0001	y	-0.0005	z	0.0000
1600499635.8420	x	0.0001	y	-0.0006	z	0.0001
1600499635.8470	x	-0.0003	y	-0.0003	z	-0.0003
1600499635.8523	x	-0.0003	y	-0.0004	z	-0.0003
1600499635.8569	x	-0.0003	y	-0.0004	z	-0.0003
1600499635.8623	x	-0.0003	y	-0.0005	z	-0.0004
1600499635.8672	x	-0.0004	y	-0.0006	z	-0.0004
1600499635.8721	x	-0.0004	y	-0.0007	z	-0.0004
1600499635.8769	x	-0.0004	y	-0.0008	z	-0.0004
1600499635.8820	x	0.0003	y	-0.0005	z	-0.0001
1600499635.8870	x	0.0003	y	-0.0006	z	-0.0001
1600499635.8921	x	0.0003	y	-0.0007	z	-0.0001
1600499635.8972	x	0.0003	y	-0.0008	z	-0.0001
1600499635.9021	x	0.0003	y	-0.0009	z	-0.0001
1600499635.9071	x	0.0004	y	-0.0010	z	-0.0001
1600499635.9121	x	0.0001	y	-0.0001	z	-0.0000
1600499635.9169	x	0.0001	y	-0.0002	z	-0.0000
1600499635.9220	x	0.0001	y	-0.0002	z	0.0000
1600499635.9270	x	0.0001	y	-0.0003	z	0.0000
1600499635.9321	x	0.0001	y	-0.0004	z	0.0000
1600499635.9370	x	0.0001	y	-0.0004	z	0.0001
1600499635.9422	x	0.0001	y	-0.0005	z	0.0001
1600499635.9471	x	-0.0000	y	-0.0005	z	-0.0002
1600499635.9523	x	-0.0000	y	-0.0006	z	-0.0002
1600499635.9570	x	-0.0000	y	-0.0007	z	-0.0002
1600499635.9625	x	-0.0000	y	-0.0008	z	-0.0002
1600499635.9673	x	-0.0000	y	-0.0009	z	-0.0002
1600499635.9723	x	-0.0000	y	-0.0010	z	-0.0002
1600499635.9772	x	-0.0002	y	-0.0001	z	-0.0002
1600499635.9822	x	-0.0002	y	-0.0001	z	-0.0001
1600499635.9873	x	-0.0002	y	-0.0001	z	-0.0001
1600499635.9923	x	-0.0002	y	-0.0002	z	-0.0001
1600499635.9978	x	-0.0003	y	-0.0003	z	-0.0001
1600499636.0023	x	-0.0003	y	-0.0004	z	-0.0001
1600499636.0073	x	-0.0003	y	-0.0004	z	-0.0001
1600499636.0122	x	0.0001	y	-0.0001	z	-0.0001
1600499636.0172	x	0.0001	y	-0.0001	z	-0.0001
1600499636.0221	x	0.0001	y	-0.0002	z	-0.0001
1600499636.0270	x	0.0001	y	-0.0003	z	-0.0001
1600499636.0323	x	0.0002	y	-0.0003	z	-0.0001
1600499636.0372	x	0.0002	y	-0.0004	z	-0.0001
1600499636.0420	x	0.0002	y	-0.0005	z	-0.0001
1600499636.0471	x	-0.0001	y	-0.0003	z	-0.0003
1600499636.0521	x	-0.0001	y	-0.0004	z	-0.0003
1600499636.0572	x	-0.0001	y	-0.0005	z	-0.0003
1600499636.0622	x	-0.0001	y	-0.0006	z	-0.0003
1600499636.0675	x	-0.0001	y	-0.0007	z	-0.0003
1600499636.0724	x	-0.0001	y	-0.0008	z	-0.0004
