3127.0001	-1.091559	2254.8643	3397.8287
3127.0001	-1.091521	2254.6428	3397.8597
3127.0001	-1.091496	2254.5604	3397.9164
3144.0001	-1.091600	2254.6942	3397.5816
3127.0001	-1.091588	2254.5551	3397.5559
3144.0001	-1.091538	2254.1946	3397.5612
3160.0002	-1.091526	2254.0556	3397.5355
3127.0001	-1.091589	2254.3594	3397.4478
3144.0001	-1.091616	2254.2460	3397.2831
3144.0001	-1.091669	2254.2150	3397.0616
3160.0002	-1.091562	2254.4728	3397.6126
3111.0001	-1.091562	2254.4728	3397.6126
3080.0001	-1.091526	2254.0556	3397.5355
3160.0002	-1.091501	2253.9732	3397.5922
3111.0001	-1.091514	2253.9165	3397.5098
3095.0001	-1.091528	2253.8598	3397.4274
3127.0001	-1.091538	2254.1946	3397.5612
3160.0002	-1.091815	2253.9830	3396.3716
3080.0001	-1.092222	2250.7730	3393.1180
3095.0001	-1.092672	2248.7065	3390.2913
3144.0001	-1.093216	2246.6348	3387.1042
3095.0001	-1.094485	2245.8909	3381.7894
3080.0001	-1.095500	2243.0097	3376.3674
3095.0001	-1.096276	2240.5615	3372.1040
3127.0001	-1.097526	2235.9902	3364.9316
3003.0001	-1.098405	2233.1452	3360.0916
3111.0001	-1.099223	2228.6828	3354.6651
3193.0002	-1.100496	2224.4463	3347.6265
3095.0001	-1.100926	2220.6491	3344.0486
2989.0001	-1.101860	2217.4383	3338.8534
3127.0001	-1.103607	2212.6447	3329.7703
3018.0001	-1.104594	2209.0681	3324.2198
2989.0001	-1.105595	2205.6306	3318.6950
3127.0001	-1.106617	2201.9406	3312.9798
3111.0001	-1.106909	2201.3374	3311.5740
2989.0001	-1.107846	2198.1833	3306.4611
3049.0001	-1.108829	2194.8591	3301.1011
3144.0001	-1.109437	2192.2825	3297.5331
3018.0001	-1.110342	2189.1027	3292.5593
2989.0001	-1.111649	2186.5713	3286.4109
3080.0001	-1.112690	2183.8034	3281.1537
3049.0001	-1.113570	2181.8549	3276.9107
2989.0001	-1.115263	2177.3190	3268.3786
3095.0001	-1.116244	2174.6388	3263.4251
3111.0001	-1.117392	2169.6866	3256.7576
2974.0001	-1.118371	2166.6716	3251.6704
3018.0001	-1.119219	2163.4404	3246.9748
3049.0001	-1.120122	2160.3740	3242.1657
2875.0001	-1.121027	2157.3075	3237.3566
3033.0001	-1.121845	2154.5812	3233.0419
3003.0001	-1.122797	2151.5405	3228.0937
2959.0001	-1.124692	2146.9684	3218.9797
2917.0001	-1.125584	2143.8196	3214.2273
3064.0001	-1.126615	2140.8869	3209.0835
2959.0001	-1.127607	2137.9286	3204.0786
2959.0001	-1.128426	2135.2590	3199.8462
2903.0001	-1.129681	2131.5327	3193.5490
2989.0001	-1.130666	2128.6310	3188.6266
2945.0001	-1.131655	2125.7294	3183.7042
3033.0001	-1.132646	2122.8277	3178.7817
2931.0001	-1.134171	2117.9986	3171.0584
